#,data_fields:,site,year,,#,data_fields:,site,year,,#,data_fields:,site,year,
CBA,1994,5,1829.22,1994.336073,CBA,1994,5,1829.22,1994.336073,PSA,1985,11,1623.55,1985.836073
CBA,1994,6,1806.04,1994.419406,CBA,1994,6,1806.04,1994.419406,PSA,1985,12,1614.87,1985.919406
CBA,1994,7,1783.46,1994.50274,CBA,1994,7,1783.46,1994.50274,PSA,1986,1,1606.54,1986.00274
CBA,1994,8,1798.93,1994.586073,CBA,1994,8,1798.93,1994.586073,PSA,1986,2,1599.16,1986.086073
CBA,1994,9,1830.36,1994.669406,CBA,1994,9,1830.36,1994.669406,PSA,1986,3,1597.05,1986.169406
CBA,1994,10,1833.1,1994.75274,CBA,1994,10,1833.1,1994.75274,PSA,1986,4,1602.74,1986.25274
CBA,1994,11,1832.82,1994.836073,CBA,1994,11,1832.82,1994.836073,PSA,1986,5,1609.5,1986.336073
CBA,1994,12,1838.37,1994.919406,CBA,1994,12,1838.37,1994.919406,PSA,1986,6,1618.92,1986.419406
CBA,1995,1,1835.37,1995.00274,CBA,1995,1,1835.37,1995.00274,PSA,1986,7,1626.93,1986.50274
CBA,1995,2,1832.14,1995.086073,CBA,1995,2,1832.14,1995.086073,PSA,1986,8,1632.15,1986.586073
CBA,1995,3,1838.64,1995.169406,CBA,1995,3,1838.64,1995.169406,PSA,1986,9,1635.19,1986.669406
CBA,1995,4,1840.08,1995.25274,CBA,1995,4,1840.08,1995.25274,PSA,1986,10,1635.59,1986.75274
CBA,1995,5,1830.68,1995.336073,CBA,1995,5,1830.68,1995.336073,PSA,1986,11,1632.85,1986.836073
CBA,1995,6,1813.64,1995.419406,CBA,1995,6,1813.64,1995.419406,PSA,1986,12,1627.85,1986.919406
CBA,1995,7,1799.4,1995.50274,CBA,1995,7,1799.4,1995.50274,PSA,1987,1,1617.8,1987.00274
CBA,1995,8,1805.43,1995.586073,CBA,1995,8,1805.43,1995.586073,PSA,1987,2,1609.76,1987.086073
CBA,1995,9,1820.67,1995.669406,CBA,1995,9,1820.67,1995.669406,PSA,1987,3,1611.57,1987.169406
CBA,1995,10,1835.44,1995.75274,CBA,1995,10,1835.44,1995.75274,PSA,1987,4,1615.43,1987.25274
CBA,1995,11,1839.14,1995.836073,CBA,1995,11,1839.14,1995.836073,PSA,1987,5,1621.99,1987.336073
CBA,1995,12,1833.04,1995.919406,CBA,1995,12,1833.04,1995.919406,PSA,1987,6,1631.63,1987.419406
CBA,1996,1,1833.69,1996.00274,CBA,1996,1,1833.69,1996.00274,PSA,1987,7,1637.06,1987.50274
CBA,1996,2,1841.2,1996.086073,CBA,1996,2,1841.2,1996.086073,PSA,1987,8,1639.74,1987.586073
CBA,1996,3,1838.55,1996.169406,CBA,1996,3,1838.55,1996.169406,PSA,1987,9,1643.62,1987.669406
CBA,1996,4,1832.51,1996.25274,CBA,1996,4,1832.51,1996.25274,PSA,1987,10,1645.58,1987.75274
CBA,1996,5,1830.4,1996.336073,CBA,1996,5,1830.4,1996.336073,PSA,1987,11,1642.44,1987.836073
CBA,1996,6,1817.09,1996.419406,CBA,1996,6,1817.09,1996.419406,PSA,1987,12,1636.25,1987.919406
CBA,1996,7,1801.45,1996.50274,CBA,1996,7,1801.45,1996.50274,PSA,1988,1,1628.76,1988.00274
CBA,1996,8,1814.09,1996.586073,CBA,1996,8,1814.09,1996.586073,PSA,1988,2,1623.03,1988.086073
CBA,1996,9,1835.63,1996.669406,CBA,1996,9,1835.63,1996.669406,PSA,1988,3,1620.12,1988.169406
CBA,1996,10,1837.84,1996.75274,CBA,1996,10,1837.84,1996.75274,PSA,1988,4,1625.31,1988.25274
CBA,1996,11,1832.95,1996.836073,CBA,1996,11,1832.95,1996.836073,PSA,1988,5,1636.45,1988.336073
CBA,1996,12,1836.72,1996.919406,CBA,1996,12,1836.72,1996.919406,PSA,1988,6,1643.87,1988.419406
CBA,1997,1,1844.07,1997.00274,CBA,1997,1,1844.07,1997.00274,PSA,1988,7,1648.58,1988.50274
CBA,1997,2,1845.4,1997.086073,CBA,1997,2,1845.4,1997.086073,PSA,1988,8,1656.12,1988.586073
CBA,1997,3,1844.59,1997.169406,CBA,1997,3,1844.59,1997.169406,PSA,1988,9,1661.83,1988.669406
CBA,1997,4,1846.76,1997.25274,CBA,1997,4,1846.76,1997.25274,PSA,1988,10,1661.8,1988.75274
CBA,1997,5,1836.14,1997.336073,CBA,1997,5,1836.14,1997.336073,PSA,1988,11,1655.86,1988.836073
CBA,1997,6,1816.77,1997.419406,CBA,1997,6,1816.77,1997.419406,PSA,1988,12,1643.57,1988.919406
CBA,1997,7,1801.99,1997.50274,CBA,1997,7,1801.99,1997.50274,PSA,1989,1,1633.53,1989.00274
CBA,1997,8,1802.71,1997.586073,CBA,1997,8,1802.71,1997.586073,PSA,1989,2,1633.44,1989.086073
CBA,1997,9,1829.56,1997.669406,CBA,1997,9,1829.56,1997.669406,PSA,1989,3,1638.19,1989.169406
CBA,1997,10,1844.16,1997.75274,CBA,1997,10,1844.16,1997.75274,PSA,1989,4,1641.92,1989.25274
CBA,1997,11,1840.69,1997.836073,CBA,1997,11,1840.69,1997.836073,PSA,1989,5,1647.65,1989.336073
CBA,1997,12,1843.1,1997.919406,CBA,1997,12,1843.1,1997.919406,PSA,1989,6,1658.38,1989.419406
CBA,1998,1,1847.56,1998.00274,CBA,1998,1,1847.56,1998.00274,PSA,1989,10,1673.95,1989.75274
CBA,1998,2,1851.16,1998.086073,CBA,1998,2,1851.16,1998.086073,PSA,1989,11,1667.53,1989.836073
CBA,1998,3,1851.5,1998.169406,CBA,1998,3,1851.5,1998.169406,PSA,1989,12,1659.71,1989.919406
CBA,1998,4,1846.38,1998.25274,CBA,1998,4,1846.38,1998.25274,PSA,1990,1,1650.05,1990.00274
CBA,1998,5,1836.8,1998.336073,CBA,1998,5,1836.8,1998.336073,PSA,1990,2,1644.67,1990.086073
CBA,1998,6,1821.21,1998.419406,CBA,1998,6,1821.21,1998.419406,PSA,1990,3,1645.41,1990.169406
CBA,1998,7,1815.56,1998.50274,CBA,1998,7,1815.56,1998.50274,PSA,1990,4,1648.9,1990.25274
CBA,1998,8,1838.84,1998.586073,CBA,1998,8,1838.84,1998.586073,PSA,1990,5,1654.61,1990.336073
CBA,1998,9,1865.76,1998.669406,CBA,1998,9,1865.76,1998.669406,PSA,1990,6,1661.83,1990.419406
CBA,1998,10,1863.54,1998.75274,CBA,1998,10,1863.54,1998.75274,PSA,1990,7,1668.54,1990.50274
CBA,1998,11,1855.17,1998.836073,CBA,1998,11,1855.17,1998.836073,PSA,1990,8,1673.87,1990.586073
CBA,1998,12,1855.12,1998.919406,CBA,1998,12,1855.12,1998.919406,PSA,1990,9,1677.46,1990.669406
CBA,1999,1,1859.73,1999.00274,CBA,1999,1,1859.73,1999.00274,PSA,1990,10,1676.3,1990.75274
CBA,1999,2,1868.16,1999.086073,CBA,1999,2,1868.16,1999.086073,PSA,1990,11,1672.49,1990.836073
CBA,1999,3,1868.59,1999.169406,CBA,1999,3,1868.59,1999.169406,PSA,1990,12,1667.33,1990.919406
CBA,1999,4,1859.37,1999.25274,CBA,1999,4,1859.37,1999.25274,PSA,1991,1,1659.13,1991.00274
CBA,1999,5,1850.99,1999.336073,CBA,1999,5,1850.99,1999.336073,PSA,1991,2,1651.49,1991.086073
CBA,1999,6,1833.48,1999.419406,CBA,1999,6,1833.48,1999.419406,PSA,1991,3,1651.23,1991.169406
CBA,1999,7,1810.97,1999.50274,CBA,1999,7,1810.97,1999.50274,PSA,1991,4,1657.98,1991.25274
CBA,1999,8,1821.68,1999.586073,CBA,1999,8,1821.68,1999.586073,PSA,1991,5,1663.99,1991.336073
CBA,1999,9,1846.04,1999.669406,CBA,1999,9,1846.04,1999.669406,PSA,1991,6,1671.54,1991.419406
CBA,1999,10,1848.87,1999.75274,CBA,1999,10,1848.87,1999.75274,PSA,1991,7,1679.35,1991.50274
CBA,1999,11,1851.87,1999.836073,CBA,1999,11,1851.87,1999.836073,PSA,1991,8,1685.05,1991.586073
CBA,1999,12,1858.97,1999.919406,CBA,1999,12,1858.97,1999.919406,PSA,1991,9,1689.62,1991.669406
CBA,2000,1,1860.54,2000.00274,CBA,2000,1,1860.54,2000.00274,PSA,1991,10,1691.02,1991.75274
CBA,2000,2,1857.5,2000.086073,CBA,2000,2,1857.5,2000.086073,PSA,1991,11,1689.11,1991.836073
CBA,2000,3,1860.14,2000.169406,CBA,2000,3,1860.14,2000.169406,PSA,1991,12,1683.96,1991.919406
CBA,2000,4,1861.53,2000.25274,CBA,2000,4,1861.53,2000.25274,PSA,1992,1,1677.51,1992.00274
CBA,2000,5,1851.79,2000.336073,CBA,2000,5,1851.79,2000.336073,PSA,1992,2,1673.5,1992.086073
CBA,2000,6,1835.65,2000.419406,CBA,2000,6,1835.65,2000.419406,PSA,1992,3,1673.41,1992.169406
CBA,2000,7,1816.9,2000.50274,CBA,2000,7,1816.9,2000.50274,PSA,1992,4,1675.55,1992.25274
CBA,2000,8,1819,2000.586073,CBA,2000,8,1819,2000.586073,PSA,1992,5,1681.98,1992.336073
CBA,2000,9,1846.18,2000.669406,CBA,2000,9,1846.18,2000.669406,PSA,1992,6,1690.38,1992.419406
CBA,2000,10,1856.51,2000.75274,CBA,2000,10,1856.51,2000.75274,PSA,1992,7,1696.83,1992.50274
CBA,2000,11,1854.31,2000.836073,CBA,2000,11,1854.31,2000.836073,PSA,1992,8,1701.43,1992.586073
CBA,2000,12,1856.26,2000.919406,CBA,2000,12,1856.26,2000.919406,PSA,1992,9,1702.59,1992.669406
CBA,2001,1,1855.05,2001.00274,CBA,2001,1,1855.05,2001.00274,PSA,1992,10,1700.54,1992.75274
CBA,2001,2,1856.55,2001.086073,CBA,2001,2,1856.55,2001.086073,PSA,1992,11,1694.99,1992.836073
CBA,2001,3,1859.03,2001.169406,CBA,2001,3,1859.03,2001.169406,PSA,1992,12,1688.58,1992.919406
CBA,2001,4,1861.93,2001.25274,CBA,2001,4,1861.93,2001.25274,PSA,1993,1,1680.12,1993.00274
CBA,2001,5,1854.87,2001.336073,CBA,2001,5,1854.87,2001.336073,PSA,1993,2,1673,1993.086073
CBA,2001,6,1835.66,2001.419406,CBA,2001,6,1835.66,2001.419406,PSA,1993,3,1672.52,1993.169406
CBA,2001,7,1814.69,2001.50274,CBA,2001,7,1814.69,2001.50274,PSA,1993,4,1675.97,1993.25274
CBA,2001,8,1828.74,2001.586073,CBA,2001,8,1828.74,2001.586073,PSA,1993,5,1681.57,1993.336073
CBA,2001,9,1853.3,2001.669406,CBA,2001,9,1853.3,2001.669406,PSA,1993,6,1689.67,1993.419406
CBA,2001,10,1853.16,2001.75274,CBA,2001,10,1853.16,2001.75274,PSA,1993,7,1697.6,1993.50274
CBA,2001,11,1851.97,2001.836073,CBA,2001,11,1851.97,2001.836073,PSA,1993,8,1701.31,1993.586073
CBA,2001,12,1858.73,2001.919406,CBA,2001,12,1858.73,2001.919406,PSA,1993,9,1702.99,1993.669406
CBA,2002,1,1859.36,2002.00274,CBA,2002,1,1859.36,2002.00274,PSA,1993,10,1701.84,1993.75274
CBA,2002,2,1860.66,2002.086073,CBA,2002,2,1860.66,2002.086073,PSA,1993,11,1698.1,1993.836073
CBA,2002,3,1860.39,2002.169406,CBA,2002,3,1860.39,2002.169406,PSA,1993,12,1692.77,1993.919406
CBA,2002,4,1851.52,2002.25274,CBA,2002,4,1851.52,2002.25274,PSA,1994,1,1682.74,1994.00274
CBA,2002,5,1842.33,2002.336073,CBA,2002,5,1842.33,2002.336073,PSA,1994,2,1675.59,1994.086073
CBA,2002,6,1833.55,2002.419406,CBA,2002,6,1833.55,2002.419406,PSA,1994,3,1677.16,1994.169406
CBA,2002,7,1828.77,2002.50274,CBA,2002,7,1828.77,2002.50274,PSA,1994,4,1682.94,1994.25274
CBA,2002,8,1844.43,2002.586073,CBA,2002,8,1844.43,2002.586073,PSA,1994,5,1687.37,1994.336073
CBA,2002,9,1856.04,2002.669406,CBA,2002,9,1856.04,2002.669406,PSA,1994,6,1692.44,1994.419406
CBA,2002,10,1850.05,2002.75274,CBA,2002,10,1850.05,2002.75274,PSA,1994,7,1699.34,1994.50274
CBA,2002,11,1851.42,2002.836073,CBA,2002,11,1851.42,2002.836073,PSA,1994,8,1704.93,1994.586073
CBA,2002,12,1857.14,2002.919406,CBA,2002,12,1857.14,2002.919406,PSA,1994,9,1707.14,1994.669406
CBA,2003,1,1858.22,2003.00274,CBA,2003,1,1858.22,2003.00274,PSA,1994,10,1706.42,1994.75274
CBA,2003,2,1861.61,2003.086073,CBA,2003,2,1861.61,2003.086073,PSA,1994,11,1703.39,1994.836073
CBA,2003,3,1867.65,2003.169406,CBA,2003,3,1867.65,2003.169406,PSA,1994,12,1697.77,1994.919406
CBA,2003,4,1868.61,2003.25274,CBA,2003,4,1868.61,2003.25274,PSA,1995,1,1690.31,1995.00274
CBA,2003,5,1863.17,2003.336073,CBA,2003,5,1863.17,2003.336073,PSA,1995,2,1685.29,1995.086073
CBA,2003,6,1850.66,2003.419406,CBA,2003,6,1850.66,2003.419406,PSA,1995,3,1684.47,1995.169406
CBA,2003,7,1841.24,2003.50274,CBA,2003,7,1841.24,2003.50274,PSA,1995,4,1687.65,1995.25274
CBA,2003,8,1851.08,2003.586073,CBA,2003,8,1851.08,2003.586073,PSA,1995,5,1694.32,1995.336073
CBA,2003,9,1870.38,2003.669406,CBA,2003,9,1870.38,2003.669406,PSA,1995,6,1700.58,1995.419406
CBA,2003,10,1870.06,2003.75274,CBA,2003,10,1870.06,2003.75274,PSA,1995,7,1704.92,1995.50274
CBA,2003,11,1864.69,2003.836073,CBA,2003,11,1864.69,2003.836073,PSA,1995,8,1709.61,1995.586073
CBA,2003,12,1865.51,2003.919406,CBA,2003,12,1865.51,2003.919406,PSA,1995,9,1714.14,1995.669406
CBA,2004,1,1865.78,2004.00274,CBA,2004,1,1865.78,2004.00274,PSA,1995,10,1714.33,1995.75274
CBA,2004,2,1868.09,2004.086073,CBA,2004,2,1868.09,2004.086073,PSA,1995,11,1710.9,1995.836073
CBA,2004,3,1870.78,2004.169406,CBA,2004,3,1870.78,2004.169406,PSA,1995,12,1704.06,1995.919406
CBA,2004,4,1866.9,2004.25274,CBA,2004,4,1866.9,2004.25274,PSA,1996,1,1694.58,1996.00274
CBA,2004,5,1854.3,2004.336073,CBA,2004,5,1854.3,2004.336073,PSA,1996,2,1688.28,1996.086073
CBA,2004,6,1837.31,2004.419406,CBA,2004,6,1837.31,2004.419406,PSA,1996,3,1686.5,1996.169406
CBA,2004,7,1825.52,2004.50274,CBA,2004,7,1825.52,2004.50274,PSA,1996,4,1688.55,1996.25274
CBA,2004,8,1838.07,2004.586073,CBA,2004,8,1838.07,2004.586073,PSA,1996,5,1693.7,1996.336073
CBA,2004,9,1855.92,2004.669406,CBA,2004,9,1855.92,2004.669406,PSA,1996,6,1701.11,1996.419406
CBA,2004,10,1854.74,2004.75274,CBA,2004,10,1854.74,2004.75274,PSA,1996,7,1707.55,1996.50274
CBA,2004,11,1855.17,2004.836073,CBA,2004,11,1855.17,2004.836073,PSA,1996,8,1714.09,1996.586073
CBA,2004,12,1856.72,2004.919406,CBA,2004,12,1856.72,2004.919406,PSA,1996,9,1717.15,1996.669406
CBA,2005,1,1853.76,2005.00274,CBA,2005,1,1853.76,2005.00274,PSA,1996,10,1715.49,1996.75274
CBA,2005,2,1856.41,2005.086073,CBA,2005,2,1856.41,2005.086073,PSA,1996,11,1710.59,1996.836073
CBA,2005,3,1859.46,2005.169406,CBA,2005,3,1859.46,2005.169406,PSA,1996,12,1700.38,1996.919406
CBA,2005,4,1858.25,2005.25274,CBA,2005,4,1858.25,2005.25274,PSA,1997,1,1690.46,1997.00274
CBA,2005,5,1850.54,2005.336073,CBA,2005,5,1850.54,2005.336073,PSA,1997,2,1686.33,1997.086073
CBA,2005,6,1839.65,2005.419406,CBA,2005,6,1839.65,2005.419406,PSA,1997,3,1689.6,1997.169406
CBA,2005,7,1830.7,2005.50274,CBA,2005,7,1830.7,2005.50274,PSA,1997,4,1695.44,1997.25274
CBA,2005,8,1836.07,2005.586073,CBA,2005,8,1836.07,2005.586073,PSA,1997,5,1702.81,1997.336073
CBA,2005,9,1856.23,2005.669406,CBA,2005,9,1856.23,2005.669406,PSA,1997,6,1710.41,1997.419406
CBA,2005,10,1866.23,2005.75274,CBA,2005,10,1866.23,2005.75274,PSA,1997,7,1715.05,1997.50274
CBA,2005,11,1862.74,2005.836073,CBA,2005,11,1862.74,2005.836073,PSA,1997,8,1719.52,1997.586073
CBA,2005,12,1858.19,2005.919406,CBA,2005,12,1858.19,2005.919406,PSA,1997,9,1721.33,1997.669406
CBA,2006,1,1861.56,2006.00274,CBA,2006,1,1861.56,2006.00274,PSA,1997,10,1719.95,1997.75274
CBA,2006,2,1867.82,2006.086073,CBA,2006,2,1867.82,2006.086073,PSA,1997,11,1716.4,1997.836073
CBA,2006,3,1866.07,2006.169406,CBA,2006,3,1866.07,2006.169406,PSA,1997,12,1710.65,1997.919406
CBA,2006,4,1861.74,2006.25274,CBA,2006,4,1861.74,2006.25274,PSA,1998,1,1703.57,1998.00274
CBA,2006,5,1865.32,2006.336073,CBA,2006,5,1865.32,2006.336073,PSA,1998,2,1697.7,1998.086073
CBA,2006,6,1851.53,2006.419406,CBA,2006,6,1851.53,2006.419406,PSA,1998,3,1696.43,1998.169406
CBA,2006,7,1820.04,2006.50274,CBA,2006,7,1820.04,2006.50274,PSA,1998,4,1700.94,1998.25274
CBA,2006,8,1826.8,2006.586073,CBA,2006,8,1826.8,2006.586073,PSA,1998,5,1709.25,1998.336073
CBA,2006,9,1858.26,2006.669406,CBA,2006,9,1858.26,2006.669406,PSA,1998,6,1716.96,1998.419406
CBA,2006,10,1862.21,2006.75274,CBA,2006,10,1862.21,2006.75274,PSA,1998,7,1722.63,1998.50274
CBA,2006,11,1852.81,2006.836073,CBA,2006,11,1852.81,2006.836073,PSA,1998,8,1728.42,1998.586073
CBA,2006,12,1862.57,2006.919406,CBA,2006,12,1862.57,2006.919406,PSA,1998,9,1732.61,1998.669406
CBA,2007,1,1865.58,2007.00274,CBA,2007,1,1865.58,2007.00274,PSA,1998,10,1732.32,1998.75274
CBA,2007,2,1864.4,2007.086073,CBA,2007,2,1864.4,2007.086073,PSA,1998,11,1728.27,1998.836073
CBA,2007,3,1873.39,2007.169406,CBA,2007,3,1873.39,2007.169406,PSA,1998,12,1721.7,1998.919406
CBA,2007,4,1872.01,2007.25274,CBA,2007,4,1872.01,2007.25274,PSA,1999,1,1713.5,1999.00274
CBA,2007,5,1859.47,2007.336073,CBA,2007,5,1859.47,2007.336073,PSA,1999,2,1708.16,1999.086073
CBA,2007,6,1844.16,2007.419406,CBA,2007,6,1844.16,2007.419406,PSA,1999,3,1709,1999.169406
CBA,2007,7,1835.77,2007.50274,CBA,2007,7,1835.77,2007.50274,PSA,1999,4,1714.92,1999.25274
CBA,2007,8,1848.61,2007.586073,CBA,2007,8,1848.61,2007.586073,PSA,1999,5,1722.08,1999.336073
CBA,2007,9,1869.4,2007.669406,CBA,2007,9,1869.4,2007.669406,PSA,1999,6,1727.9,1999.419406
CBA,2007,10,1876.72,2007.75274,CBA,2007,10,1876.72,2007.75274,PSA,1999,7,1733.96,1999.50274
CBA,2007,11,1867.48,2007.836073,CBA,2007,11,1867.48,2007.836073,PSA,1999,8,1738.63,1999.586073
CBA,2007,12,1867.08,2007.919406,CBA,2007,12,1867.08,2007.919406,PSA,1999,9,1740.53,1999.669406
CBA,2009,4,1896.22,2009.25274,CBA,2009,4,1896.22,2009.25274,PSA,1999,10,1739.53,1999.75274
CBA,2009,5,1888.72,2009.336073,CBA,2009,5,1888.72,2009.336073,PSA,1999,11,1735.34,1999.836073
CBA,2009,6,1861.67,2009.419406,CBA,2009,6,1861.67,2009.419406,PSA,1999,12,1729.09,1999.919406
CBA,2009,7,1849.08,2009.50274,CBA,2009,7,1849.08,2009.50274,PSA,2000,1,1720.34,2000.00274
CBA,2009,8,1864.95,2009.586073,CBA,2009,8,1864.95,2009.586073,PSA,2000,2,1713.03,2000.086073
CBA,2009,9,1882.31,2009.669406,CBA,2009,9,1882.31,2009.669406,PSA,2000,3,1711.32,2000.169406
CBA,2009,10,1881.49,2009.75274,CBA,2009,10,1881.49,2009.75274,PSA,2000,4,1715.64,2000.25274
CBA,2009,11,1879.29,2009.836073,CBA,2009,11,1879.29,2009.836073,PSA,2000,5,1723.19,2000.336073
CBA,2009,12,1880.69,2009.919406,CBA,2009,12,1880.69,2009.919406,PSA,2000,6,1729.55,2000.419406
CBA,2010,1,1880.47,2010.00274,CBA,2010,1,1880.47,2010.00274,PSA,2000,7,1735.92,2000.50274
CBA,2010,2,1883.58,2010.086073,CBA,2010,2,1883.58,2010.086073,PSA,2000,8,1740.13,2000.586073
CBA,2010,3,1891.59,2010.169406,CBA,2010,3,1891.59,2010.169406,PSA,2000,9,1741.28,2000.669406
CBA,2010,4,1892.2,2010.25274,CBA,2010,4,1892.2,2010.25274,PSA,2000,10,1740.26,2000.75274
CBA,2010,5,1879.21,2010.336073,CBA,2010,5,1879.21,2010.336073,PSA,2000,11,1736.51,2000.836073
CBA,2010,6,1860.44,2010.419406,CBA,2010,6,1860.44,2010.419406,PSA,2000,12,1728.31,2000.919406
CBA,2010,7,1856.75,2010.50274,CBA,2010,7,1856.75,2010.50274,PSA,2001,1,1718.16,2001.00274
CBA,2010,8,1877.18,2010.586073,CBA,2010,8,1877.18,2010.586073,PSA,2001,2,1711.91,2001.086073
CBA,2010,9,1883.41,2010.669406,CBA,2010,9,1883.41,2010.669406,PSA,2001,3,1710.18,2001.169406
CBA,2010,10,1879.03,2010.75274,CBA,2010,10,1879.03,2010.75274,PSA,2001,4,1713.77,2001.25274
CBA,2010,11,1883.14,2010.836073,CBA,2010,11,1883.14,2010.836073,PSA,2001,5,1720.72,2001.336073
CBA,2010,12,1885.54,2010.919406,CBA,2010,12,1885.54,2010.919406,PSA,2001,6,1728.93,2001.419406
CBA,2011,1,1883.96,2011.00274,CBA,2011,1,1883.96,2011.00274,PSA,2001,7,1735.56,2001.50274
CBA,2011,2,1887.86,2011.086073,CBA,2011,2,1887.86,2011.086073,PSA,2001,8,1739.37,2001.586073
CBA,2011,3,1891.64,2011.169406,CBA,2011,3,1891.64,2011.169406,PSA,2001,9,1741.29,2001.669406
CBA,2011,4,1888.13,2011.25274,CBA,2011,4,1888.13,2011.25274,PSA,2001,10,1740.19,2001.75274
CBA,2011,5,1879.08,2011.336073,CBA,2011,5,1879.08,2011.336073,PSA,2001,11,1735.77,2001.836073
CBA,2011,6,1866.66,2011.419406,CBA,2011,6,1866.66,2011.419406,PSA,2001,12,1727.63,2001.919406
CBA,2011,7,1852.5,2011.50274,CBA,2011,7,1852.5,2011.50274,PSA,2002,1,1718.28,2002.00274
CBA,2011,8,1864.27,2011.586073,CBA,2011,8,1864.27,2011.586073,PSA,2002,2,1712.73,2002.086073
CBA,2011,9,1890.16,2011.669406,CBA,2011,9,1890.16,2011.669406,PSA,2002,3,1711.66,2002.169406
CBA,2011,10,1889.99,2011.75274,CBA,2011,10,1889.99,2011.75274,PSA,2002,4,1715.66,2002.25274
CBA,2011,11,1889.8,2011.836073,CBA,2011,11,1889.8,2011.836073,PSA,2002,5,1722.17,2002.336073
CBA,2011,12,1898.3,2011.919406,CBA,2011,12,1898.3,2011.919406,PSA,2002,6,1729.66,2002.419406
CBA,2012,1,1899.16,2012.00274,CBA,2012,1,1899.16,2012.00274,PSA,2002,7,1736.84,2002.50274
CBA,2012,2,1896.39,2012.086073,CBA,2012,2,1896.39,2012.086073,PSA,2002,8,1742.4,2002.586073
CBA,2012,3,1902.33,2012.169406,CBA,2012,3,1902.33,2012.169406,PSA,2002,9,1744.51,2002.669406
CBA,2012,4,1899.39,2012.25274,CBA,2012,4,1899.39,2012.25274,PSA,2002,10,1742.78,2002.75274
CBA,2012,5,1887.19,2012.336073,CBA,2012,5,1887.19,2012.336073,PSA,2002,11,1737.87,2002.836073
CBA,2012,6,1871.85,2012.419406,CBA,2012,6,1871.85,2012.419406,PSA,2002,12,1729.52,2002.919406
CBA,2012,7,1864.04,2012.50274,CBA,2012,7,1864.04,2012.50274,PSA,2003,1,1720.1,2003.00274
CBA,2012,8,1878.38,2012.586073,CBA,2012,8,1878.38,2012.586073,PSA,2003,2,1713.86,2003.086073
CBA,2012,9,1887.09,2012.669406,CBA,2012,9,1887.09,2012.669406,PSA,2003,3,1713.44,2003.169406
CBA,2012,10,1888.62,2012.75274,CBA,2012,10,1888.62,2012.75274,PSA,2003,4,1716.87,2003.25274
CBA,2012,11,1894.96,2012.836073,CBA,2012,11,1894.96,2012.836073,PSA,2003,5,1723.21,2003.336073
CBA,2013,7,1859.29,2013.50274,CBA,2013,7,1859.29,2013.50274,PSA,2003,6,1731.01,2003.419406
CBA,2013,8,1870.16,2013.586073,CBA,2013,8,1870.16,2013.586073,PSA,2003,7,1737.94,2003.50274
CBA,2013,9,1893.71,2013.669406,CBA,2013,9,1893.71,2013.669406,PSA,2003,8,1743.02,2003.586073
CBA,2013,10,1896.23,2013.75274,CBA,2013,10,1896.23,2013.75274,PSA,2003,9,1744.53,2003.669406
CBA,2013,11,1898.45,2013.836073,CBA,2013,11,1898.45,2013.836073,PSA,2003,10,1742.93,2003.75274
CBA,2013,12,1900.09,2013.919406,CBA,2013,12,1900.09,2013.919406,PSA,2003,11,1738.21,2003.836073
CBA,2014,1,1901.81,2014.00274,CBA,2014,1,1901.81,2014.00274,PSA,2003,12,1730.38,2003.919406
CBA,2014,2,1904.15,2014.086073,CBA,2014,2,1904.15,2014.086073,PSA,2004,1,1721.06,2004.00274
CBA,2014,3,1906.1,2014.169406,CBA,2014,3,1906.1,2014.169406,PSA,2004,2,1714.28,2004.086073
CBA,2014,4,1904.65,2014.25274,CBA,2014,4,1904.65,2014.25274,PSA,2004,3,1711.69,2004.169406
CBA,2014,5,1897.6,2014.336073,CBA,2014,5,1897.6,2014.336073,PSA,2004,4,1714.09,2004.25274
CBA,2014,6,1888.85,2014.419406,CBA,2014,6,1888.85,2014.419406,PSA,2004,5,1721.7,2004.336073
CBA,2014,7,1886.97,2014.50274,CBA,2014,7,1886.97,2014.50274,PSA,2004,6,1729.79,2004.419406
CBA,2014,8,1901.91,2014.586073,CBA,2014,8,1901.91,2014.586073,PSA,2004,7,1736.7,2004.50274
CBA,2014,9,1918.31,2014.669406,CBA,2014,9,1918.31,2014.669406,PSA,2004,8,1741.44,2004.586073
CBA,2014,10,1915.97,2014.75274,CBA,2014,10,1915.97,2014.75274,PSA,2004,9,1742.89,2004.669406
CBA,2014,11,1912.19,2014.836073,CBA,2014,11,1912.19,2014.836073,PSA,2004,10,1741.24,2004.75274
CBA,2014,12,1911.81,2014.919406,CBA,2014,12,1911.81,2014.919406,PSA,2004,11,1736.76,2004.836073
CBA,2015,1,1911.43,2015.00274,CBA,2015,1,1911.43,2015.00274,PSA,2004,12,1730.09,2004.919406
CBA,2015,2,1913.02,2015.086073,CBA,2015,2,1913.02,2015.086073,PSA,2005,1,1719.33,2005.00274
CBA,2015,3,1916.98,2015.169406,CBA,2015,3,1916.98,2015.169406,PSA,2005,2,1710.91,2005.086073
CBA,2015,4,1917.66,2015.25274,CBA,2015,4,1917.66,2015.25274,PSA,2005,3,1709.17,2005.169406
CBA,2015,5,1910.51,2015.336073,CBA,2015,5,1910.51,2015.336073,PSA,2005,4,1712.75,2005.25274
CBA,2015,6,1898.4,2015.419406,CBA,2015,6,1898.4,2015.419406,PSA,2005,5,1720.39,2005.336073
